dataset_protocol,seed,beta,method,endpoint,normalized_auc,start_value,end_value
CICIoT2023_R1,42,0.1,Utility-Only,validation_FPR,0.04978061500884652,0.0638349124779187,8.029548739360848e-05
CICIoT2023_R1,42,0.1,Utility-Cost-Ratio,validation_F1,0.9473844111705996,0.9500506613358162,0.8805140207814667
CICIoT2023_R1,42,0.1,Utility-Cost-Ratio,validation_PR_AUC,0.9930259650224518,0.992357731795712,0.9918046092807242
CICIoT2023_R1,42,0.1,Utility-Cost-Ratio,validation_FPR,0.04978061500884652,0.0638349124779187,8.029548739360848e-05
CICIoT2023_R1,42,0.1,CB-Score,validation_F1,0.9439621350679669,0.9523374770514434,0.9473130293263863
CICIoT2023_R1,42,0.1,CB-Score,validation_PR_AUC,0.9934044810568802,0.9927622114264402,0.9924238797460115
CICIoT2023_R1,42,0.1,CB-Score,validation_FPR,0.1141306165398997,0.07341205614943076,0.16331790769855603
CICIoT2023_R1,42,0.1,Historical-DoubleCost,validation_F1,0.9439621350679669,0.9523374770514434,0.9473130293263863
CICIoT2023_R1,42,0.1,Historical-DoubleCost,validation_PR_AUC,0.9934044810568802,0.9927622114264402,0.9924238797460115
CICIoT2023_R1,42,0.1,Historical-DoubleCost,validation_FPR,0.1141306165398997,0.07341205614943076,0.16331790769855603
CICIoT2023_R1,42,0.1,Oort-Style-Adapted,validation_F1,0.9473844111705996,0.9500506613358162,0.8805140207814667
CICIoT2023_R1,42,0.1,Oort-Style-Adapted,validation_PR_AUC,0.9930259650224518,0.992357731795712,0.9918046092807242
CICIoT2023_R1,42,0.1,Oort-Style-Adapted,validation_FPR,0.04978061500884652,0.0638349124779187,8.029548739360848e-05
CICIoT2023_R1,42,0.1,Oracle-Score-Exact,validation_F1,0.9439621350679669,0.9523374770514434,0.9473130293263863
CICIoT2023_R1,42,0.1,Oracle-Score-Exact,validation_PR_AUC,0.9934044810568802,0.9927622114264402,0.9924238797460115
CICIoT2023_R1,42,0.1,Oracle-Score-Exact,validation_FPR,0.1141306165398997,0.07341205614943076,0.16331790769855603
CICIoT2023_R1,42,0.2,Full-Contextual,validation_F1,0.9415874894164201,0.9447014641049366,0.9489985791279041
CICIoT2023_R1,42,0.2,Full-Contextual,validation_PR_AUC,0.9895127891613446,0.9810683400859792,0.9922165089290491
CICIoT2023_R1,42,0.2,Full-Contextual,validation_FPR,0.04870182997094957,0.0989240404689256,0.03228097144615626
CICIoT2023_R1,42,0.2,Random-Budget,validation_F1,0.9268863008848587,0.9387781819751537,0.9530166750319722
CICIoT2023_R1,42,0.2,Random-Budget,validation_PR_AUC,0.9910608746095529,0.9826850878053214,0.9937225297800684
CICIoT2023_R1,42,0.2,Random-Budget,validation_FPR,0.21515617037569207,0.26069751291196197,0.14758827748630216
CICIoT2023_R1,42,0.2,Cost-Only,validation_F1,0.9165946454156487,0.8568119902584985,0.8967272673701057
CICIoT2023_R1,42,0.2,Cost-Only,validation_PR_AUC,0.9914916256003301,0.9624184670831585,0.9929389395150332
CICIoT2023_R1,42,0.2,Cost-Only,validation_FPR,0.47873819082975755,0.5317045625205795,0.6799828839140701
CICIoT2023_R1,42,0.2,Utility-Only,validation_F1,0.8992566925320173,0.8652757683836854,0.8839545805837941
CICIoT2023_R1,42,0.2,Utility-Only,validation_PR_AUC,0.9910945126155227,0.9897673945915533,0.9921160699815704
CICIoT2023_R1,42,0.2,Utility-Only,validation_FPR,0.10222112394493629,0.004625719686453965,0.0
CICIoT2023_R1,42,0.2,Utility-Cost-Ratio,validation_F1,0.8992566925320173,0.8652757683836854,0.8839545805837941
CICIoT2023_R1,42,0.2,Utility-Cost-Ratio,validation_PR_AUC,0.9910945126155227,0.9897673945915533,0.9921160699815704
CICIoT2023_R1,42,0.2,Utility-Cost-Ratio,validation_FPR,0.10222112394493629,0.004625719686453965,0.0
CICIoT2023_R1,42,0.2,CB-Score,validation_F1,0.9210800198149444,0.9251000761835404,0.9140597882029999
CICIoT2023_R1,42,0.2,CB-Score,validation_PR_AUC,0.9922858084532014,0.9922157326171941,0.9923885275809012
CICIoT2023_R1,42,0.2,CB-Score,validation_FPR,0.0382923060610791,0.039176488319643474,0.009395855414450583
CICIoT2023_R1,42,0.2,Historical-DoubleCost,validation_F1,0.9210800198149444,0.9251000761835404,0.9140597882029999
CICIoT2023_R1,42,0.2,Historical-DoubleCost,validation_PR_AUC,0.9922858084532014,0.9922157326171941,0.9923885275809012
CICIoT2023_R1,42,0.2,Historical-DoubleCost,validation_FPR,0.0382923060610791,0.039176488319643474,0.009395855414450583
CICIoT2023_R1,42,0.2,Oort-Style-Adapted,validation_F1,0.8986059593820952,0.8652757683836854,0.9342198723565881
CICIoT2023_R1,42,0.2,Oort-Style-Adapted,validation_PR_AUC,0.9909876006237741,0.9897673945915533,0.9921034752133463
CICIoT2023_R1,42,0.2,Oort-Style-Adapted,validation_FPR,0.10118348161619581,0.004625719686453965,0.08700642126399424
CICIoT2023_R1,42,0.2,Oracle-Score-Exact,validation_F1,0.9210800198149444,0.9251000761835404,0.9140597882029999
CICIoT2023_R1,42,0.2,Oracle-Score-Exact,validation_PR_AUC,0.9922858084532014,0.9922157326171941,0.9923885275809012
CICIoT2023_R1,42,0.2,Oracle-Score-Exact,validation_FPR,0.0382923060610791,0.039176488319643474,0.009395855414450583
CICIoT2023_R1,42,0.4,Full-Contextual,validation_F1,0.9460428390699687,0.9447014641049366,0.9542138427963851
CICIoT2023_R1,42,0.4,Full-Contextual,validation_PR_AUC,0.9910080407278747,0.9810683400859792,0.993372928722363
CICIoT2023_R1,42,0.4,Full-Contextual,validation_FPR,0.048214279735817135,0.0989240404689256,0.04634585285288436
CICIoT2023_R1,42,0.4,Random-Budget,validation_F1,0.9326562017699893,0.8668622950985629,0.9462567481669221
CICIoT2023_R1,42,0.4,Random-Budget,validation_PR_AUC,0.9921849976927332,0.9892311798037243,0.9937289386337628
CICIoT2023_R1,42,0.4,Random-Budget,validation_FPR,0.07296303612644378,0.006357862519025715,0.06861777552279771
CICIoT2023_R1,42,0.4,Cost-Only,validation_F1,0.9485881021000564,0.9276806087420937,0.9533170881451868
CICIoT2023_R1,42,0.4,Cost-Only,validation_PR_AUC,0.99326498010808,0.9883640548789302,0.99384973986128
CICIoT2023_R1,42,0.4,Cost-Only,validation_FPR,0.18095907901809322,0.045688970237552466,0.15625437639080086
CICIoT2023_R1,42,0.4,Utility-Only,validation_F1,0.9048223971637348,0.8476397921855731,0.9483045674010766
CICIoT2023_R1,42,0.4,Utility-Only,validation_PR_AUC,0.9917229484646795,0.9889552421362877,0.9938576864635404
CICIoT2023_R1,42,0.4,Utility-Only,validation_FPR,0.02524008749891955,0.032135231552653507,0.028504898024731
CICIoT2023_R1,42,0.4,Utility-Cost-Ratio,validation_F1,0.9048223971637348,0.8476397921855731,0.9483045674010766
CICIoT2023_R1,42,0.4,Utility-Cost-Ratio,validation_PR_AUC,0.9917229484646795,0.9889552421362877,0.9938576864635404
CICIoT2023_R1,42,0.4,Utility-Cost-Ratio,validation_FPR,0.02524008749891955,0.032135231552653507,0.028504898024731
CICIoT2023_R1,42,0.4,CB-Score,validation_F1,0.8998029604471884,0.8474623769205324,0.9334409468688807
CICIoT2023_R1,42,0.4,CB-Score,validation_PR_AUC,0.9918183736661275,0.9888268051067822,0.9938363413001491
CICIoT2023_R1,42,0.4,CB-Score,validation_FPR,0.03675618301444705,0.033295816198700694,0.004906520894439366
CICIoT2023_R1,42,0.4,Historical-DoubleCost,validation_F1,0.8995647086590018,0.8474623769205324,0.9390760115748386
CICIoT2023_R1,42,0.4,Historical-DoubleCost,validation_PR_AUC,0.991343354626032,0.9888268051067822,0.9921178167423164
CICIoT2023_R1,42,0.4,Historical-DoubleCost,validation_FPR,0.06359675981191562,0.033295816198700694,0.05352836683827936
CICIoT2023_R1,42,0.4,Oort-Style-Adapted,validation_F1,0.9038989737525364,0.8476397921855731,0.9282177569819305
CICIoT2023_R1,42,0.4,Oort-Style-Adapted,validation_PR_AUC,0.9910253391401236,0.9889552421362877,0.9913129396023407
CICIoT2023_R1,42,0.4,Oort-Style-Adapted,validation_FPR,0.02838073660018175,0.032135231552653507,0.0005978973032666306
CICIoT2023_R1,42,0.4,Oracle-Score-Exact,validation_F1,0.8944042748096109,0.8474623769205324,0.9438859066930887
CICIoT2023_R1,42,0.4,Oracle-Score-Exact,validation_PR_AUC,0.9913939881055466,0.9888268051067822,0.9934400168333695
CICIoT2023_R1,42,0.4,Oracle-Score-Exact,validation_FPR,0.08406683534253082,0.033295816198700694,0.021800746375090347
CICIoT2023_R1,42,0.6,Full-Contextual,validation_F1,0.9485451853386909,0.9447014641049366,0.9547058087738255
CICIoT2023_R1,42,0.6,Full-Contextual,validation_PR_AUC,0.9917429343118469,0.9810683400859792,0.9938672052927121
CICIoT2023_R1,42,0.6,Full-Contextual,validation_FPR,0.04823398704778736,0.0989240404689256,0.04957147205029142
CICIoT2023_R1,42,0.6,Random-Budget,validation_F1,0.9357802410518552,0.8108768109293796,0.9535820486570459
CICIoT2023_R1,42,0.6,Random-Budget,validation_PR_AUC,0.9921983084631787,0.9884351544518998,0.9940623622588036
CICIoT2023_R1,42,0.6,Random-Budget,validation_FPR,0.0376170652636316,0.011548376553974803,0.04879678682030661
CICIoT2023_R1,42,0.6,Cost-Only,validation_F1,0.9502179379020675,0.9138832684138171,0.9552936907385406
CICIoT2023_R1,42,0.6,Cost-Only,validation_PR_AUC,0.9931829347212194,0.9887138810027823,0.993867961243379
CICIoT2023_R1,42,0.6,Cost-Only,validation_FPR,0.09075680172253427,0.0212564027237437,0.08567922950063214
CICIoT2023_R1,42,0.6,Utility-Only,validation_F1,0.9118607545037564,0.7858747791798602,0.9328907874194869
CICIoT2023_R1,42,0.6,Utility-Only,validation_PR_AUC,0.9914779713044024,0.9862272206817364,0.9938469816855846
CICIoT2023_R1,42,0.6,Utility-Only,validation_FPR,0.02184048558093101,0.029278282934169425,0.0046595799059521315
CICIoT2023_R1,42,0.6,Utility-Cost-Ratio,validation_F1,0.9049221248012099,0.7858747791798602,0.9323295368900268
CICIoT2023_R1,42,0.6,Utility-Cost-Ratio,validation_PR_AUC,0.9910748610088929,0.9862272206817364,0.9934174467844052
CICIoT2023_R1,42,0.6,Utility-Cost-Ratio,validation_FPR,0.024601631485867234,0.029278282934169425,0.004466607704280137
CICIoT2023_R1,42,0.6,CB-Score,validation_F1,0.9337346808444956,0.8851835285712417,0.9420177119941849
CICIoT2023_R1,42,0.6,CB-Score,validation_PR_AUC,0.9928641528579475,0.9871160475376913,0.9939281296067467
CICIoT2023_R1,42,0.6,CB-Score,validation_FPR,0.009397630699104396,0.034561053793344454,0.012869874026196056
CICIoT2023_R1,42,0.6,Historical-DoubleCost,validation_F1,0.9356942609952793,0.8851835285712417,0.942294494448621
CICIoT2023_R1,42,0.6,Historical-DoubleCost,validation_PR_AUC,0.9929202042489425,0.9871160475376913,0.993963170105411
CICIoT2023_R1,42,0.6,Historical-DoubleCost,validation_FPR,0.011949537491485153,0.034561053793344454,0.013238856576509132
CICIoT2023_R1,42,0.6,Oort-Style-Adapted,validation_F1,0.9129054125122035,0.7869287628091758,0.9337623495726376
CICIoT2023_R1,42,0.6,Oort-Style-Adapted,validation_PR_AUC,0.9920201918278881,0.9868910793984489,0.993931839166422
CICIoT2023_R1,42,0.6,Oort-Style-Adapted,validation_FPR,0.017991190959594158,0.023019057102032628,0.0052192066805845
CICIoT2023_R1,42,0.6,Oracle-Score-Exact,validation_F1,0.934797501195836,0.8851835285712417,0.9408330554981303
CICIoT2023_R1,42,0.6,Oracle-Score-Exact,validation_PR_AUC,0.9929211312387591,0.9871160475376913,0.9940085188961365
CICIoT2023_R1,42,0.6,Oracle-Score-Exact,validation_FPR,0.011208741305550664,0.034561053793344454,0.011648313560552369
CICIoT2023_R1,42,0.8,Full-Contextual,validation_F1,0.9485502887936961,0.9447014641049366,0.9546975094667701
CICIoT2023_R1,42,0.8,Full-Contextual,validation_PR_AUC,0.9917447037948343,0.9810683400859792,0.9938649697762936
CICIoT2023_R1,42,0.8,Full-Contextual,validation_FPR,0.04824428593773721,0.0989240404689256,0.04953171730104281
CICIoT2023_R1,42,0.8,Random-Budget,validation_F1,0.9398440168492042,0.8920128445609823,0.9346364389476041
CICIoT2023_R1,42,0.8,Random-Budget,validation_PR_AUC,0.9921248104996137,0.9883913221195108,0.9932267252466191
CICIoT2023_R1,42,0.8,Random-Budget,validation_FPR,0.028477477163737955,0.012480281141950647,0.03190409711882186
CICIoT2023_R1,42,0.8,Cost-Only,validation_F1,0.9456858044257933,0.8844609043944974,0.9539397945196112
CICIoT2023_R1,42,0.8,Cost-Only,validation_PR_AUC,0.992831603226586,0.9880956306534313,0.9938418605404333
CICIoT2023_R1,42,0.8,Cost-Only,validation_FPR,0.043480144998283426,0.017876787343970326,0.13683734758403013
CICIoT2023_R1,42,0.8,Utility-Only,validation_F1,0.9322989028634046,0.9111455898519227,0.9360848056537102
CICIoT2023_R1,42,0.8,Utility-Only,validation_PR_AUC,0.9924098367775452,0.973175305980728,0.9939845459748696
CICIoT2023_R1,42,0.8,Utility-Only,validation_FPR,0.012250436608298844,0.15594222492470122,0.0072265938654247
CICIoT2023_R1,42,0.8,Utility-Cost-Ratio,validation_F1,0.9322989028634046,0.9111455898519227,0.9360848056537102
CICIoT2023_R1,42,0.8,Utility-Cost-Ratio,validation_PR_AUC,0.9924098367775452,0.973175305980728,0.9939845459748696
CICIoT2023_R1,42,0.8,Utility-Cost-Ratio,validation_FPR,0.012250436608298844,0.15594222492470122,0.0072265938654247
CICIoT2023_R1,42,0.8,CB-Score,validation_F1,0.9317183721304896,0.9159933070962328,0.9398266065520975
CICIoT2023_R1,42,0.8,CB-Score,validation_PR_AUC,0.9920378281625116,0.9716780491833032,0.9939393177236052
CICIoT2023_R1,42,0.8,CB-Score,validation_FPR,0.012853257569315773,0.1698463849423943,0.013279605631762262
CICIoT2023_R1,42,0.8,Historical-DoubleCost,validation_F1,0.9327813461333773,0.9159933070962328,0.9371817326721189
CICIoT2023_R1,42,0.8,Historical-DoubleCost,validation_PR_AUC,0.9921413530773502,0.9716780491833032,0.9938504468440563
CICIoT2023_R1,42,0.8,Historical-DoubleCost,validation_FPR,0.014424855223242666,0.1698463849423943,0.01129722608070934
CICIoT2023_R1,42,0.8,Oort-Style-Adapted,validation_F1,0.9334508574343686,0.9106055117802584,0.9347880272167589
CICIoT2023_R1,42,0.8,Oort-Style-Adapted,validation_PR_AUC,0.9926372119291857,0.9856767817205766,0.9939939011403581
CICIoT2023_R1,42,0.8,Oort-Style-Adapted,validation_FPR,0.010684389316482844,0.05242865113936468,0.0066836548765429275
CICIoT2023_R1,42,0.8,Oracle-Score-Exact,validation_F1,0.9317183721304896,0.9159933070962328,0.9398266065520975
CICIoT2023_R1,42,0.8,Oracle-Score-Exact,validation_PR_AUC,0.9920378281625116,0.9716780491833032,0.9939393177236052
CICIoT2023_R1,42,0.8,Oracle-Score-Exact,validation_FPR,0.012853257569315773,0.1698463849423943,0.013279605631762262
CICIoT2023_R1,42,1.0,Full-Contextual,validation_F1,0.9487132601160205,0.9447014641049366,0.9544909000976808
CICIoT2023_R1,42,1.0,Full-Contextual,validation_PR_AUC,0.9918020916663901,0.9810683400859792,0.9937775229963494
CICIoT2023_R1,42,1.0,Full-Contextual,validation_FPR,0.04843425609043754,0.0989240404689256,0.04971857085725474
CICIoT2023_R1,42,1.0,Random-Budget,validation_F1,0.9416949190169338,0.8878937819827916,0.9481850071265263
CICIoT2023_R1,42,1.0,Random-Budget,validation_PR_AUC,0.9923600596136682,0.9877499304678999,0.9938786455897411
CICIoT2023_R1,42,1.0,Random-Budget,validation_FPR,0.024057918390837603,0.021662199691686774,0.025509485547927112
CICIoT2023_R1,42,1.0,Cost-Only,validation_F1,0.941692754729512,0.8878847025604226,0.9482012421163906
CICIoT2023_R1,42,1.0,Cost-Only,validation_PR_AUC,0.9923596512843038,0.9877497954544348,0.9938782864883626
CICIoT2023_R1,42,1.0,Cost-Only,validation_FPR,0.02405795707270716,0.021661299626462006,0.025543028938811253
CICIoT2023_R1,42,1.0,Utility-Only,validation_F1,0.9322506985035502,0.9257518896935856,0.9368193567524048
CICIoT2023_R1,42,1.0,Utility-Only,validation_PR_AUC,0.9922722334614632,0.9777590791187739,0.9940847197556753
CICIoT2023_R1,42,1.0,Utility-Only,validation_FPR,0.011380393814886317,0.1250210427889799,0.0071462983780311
CICIoT2023_R1,42,1.0,Utility-Cost-Ratio,validation_F1,0.9322506985035502,0.9257518896935856,0.9368193567524048
CICIoT2023_R1,42,1.0,Utility-Cost-Ratio,validation_PR_AUC,0.9922722334614632,0.9777590791187739,0.9940847197556753
CICIoT2023_R1,42,1.0,Utility-Cost-Ratio,validation_FPR,0.011380393814886317,0.1250210427889799,0.0071462983780311
CICIoT2023_R1,42,1.0,CB-Score,validation_F1,0.9342276851800713,0.9336728768413232,0.9402273112662732
CICIoT2023_R1,42,1.0,CB-Score,validation_PR_AUC,0.9922614079213059,0.9767989644659153,0.9939259164745442
CICIoT2023_R1,42,1.0,CB-Score,validation_FPR,0.014778818303003698,0.13601671113857208,0.013366289057094602
CICIoT2023_R1,42,1.0,Historical-DoubleCost,validation_F1,0.9342276851800713,0.9336728768413232,0.9402273112662732
CICIoT2023_R1,42,1.0,Historical-DoubleCost,validation_PR_AUC,0.9922614079213059,0.9767989644659153,0.9939259164745442
CICIoT2023_R1,42,1.0,Historical-DoubleCost,validation_FPR,0.014778818303003698,0.13601671113857208,0.013366289057094602
CICIoT2023_R1,42,1.0,Oort-Style-Adapted,validation_F1,0.9322506985035502,0.9257518896935856,0.9368193567524048
CICIoT2023_R1,42,1.0,Oort-Style-Adapted,validation_PR_AUC,0.9922722334614632,0.9777590791187739,0.9940847197556753
CICIoT2023_R1,42,1.0,Oort-Style-Adapted,validation_FPR,0.011380393814886317,0.1250210427889799,0.0071462983780311
CICIoT2023_R1,42,1.0,Oracle-Score-Exact,validation_F1,0.9342276851800713,0.9336728768413232,0.9402273112662732
CICIoT2023_R1,42,1.0,Oracle-Score-Exact,validation_PR_AUC,0.9922614079213059,0.9767989644659153,0.9939259164745442
CICIoT2023_R1,42,1.0,Oracle-Score-Exact,validation_FPR,0.014778818303003698,0.13601671113857208,0.013366289057094602
CICIoT2023_R1,123,0.1,Full-Contextual,validation_F1,0.9342532594844816,0.9336820423871212,0.936102323620385
CICIoT2023_R1,123,0.1,Full-Contextual,validation_PR_AUC,0.9842623127960741,0.9718479232812768,0.9893001554440248
CICIoT2023_R1,123,0.1,Full-Contextual,validation_FPR,0.08618172420089858,0.1451379974326059,0.04190740107708457
CICIoT2023_R1,123,0.1,Random-Budget,validation_F1,0.8040833055818839,0.8040833055818839,0.8040833055818839
CICIoT2023_R1,123,0.1,Random-Budget,validation_PR_AUC,0.7959449609782789,0.7959449609782789,0.7959449609782789
CICIoT2023_R1,123,0.1,Random-Budget,validation_FPR,0.7340340179717587,0.7340340179717587,0.7340340179717587
CICIoT2023_R1,123,0.1,Cost-Only,validation_F1,0.8040833055818839,0.8040833055818839,0.8040833055818839
CICIoT2023_R1,123,0.1,Cost-Only,validation_PR_AUC,0.7959449609782789,0.7959449609782789,0.7959449609782789
CICIoT2023_R1,123,0.1,Cost-Only,validation_FPR,0.7340340179717587,0.7340340179717587,0.7340340179717587
CICIoT2023_R1,123,0.1,Utility-Only,validation_F1,0.8040833055818839,0.8040833055818839,0.8040833055818839
CICIoT2023_R1,123,0.1,Utility-Only,validation_PR_AUC,0.7959449609782789,0.7959449609782789,0.7959449609782789
CICIoT2023_R1,123,0.1,Utility-Only,validation_FPR,0.7340340179717587,0.7340340179717587,0.7340340179717587
CICIoT2023_R1,123,0.1,Utility-Cost-Ratio,validation_F1,0.8040833055818839,0.8040833055818839,0.8040833055818839
CICIoT2023_R1,123,0.1,Utility-Cost-Ratio,validation_PR_AUC,0.7959449609782789,0.7959449609782789,0.7959449609782789
CICIoT2023_R1,123,0.1,Utility-Cost-Ratio,validation_FPR,0.7340340179717587,0.7340340179717587,0.7340340179717587
CICIoT2023_R1,123,0.1,CB-Score,validation_F1,0.8040833055818839,0.8040833055818839,0.8040833055818839
CICIoT2023_R1,123,0.1,CB-Score,validation_PR_AUC,0.7959449609782789,0.7959449609782789,0.7959449609782789
CICIoT2023_R1,123,0.1,CB-Score,validation_FPR,0.7340340179717587,0.7340340179717587,0.7340340179717587
CICIoT2023_R1,123,0.1,Historical-DoubleCost,validation_F1,0.8040833055818839,0.8040833055818839,0.8040833055818839
CICIoT2023_R1,123,0.1,Historical-DoubleCost,validation_PR_AUC,0.7959449609782789,0.7959449609782789,0.7959449609782789
CICIoT2023_R1,123,0.1,Historical-DoubleCost,validation_FPR,0.7340340179717587,0.7340340179717587,0.7340340179717587
CICIoT2023_R1,123,0.1,Oort-Style-Adapted,validation_F1,0.8040833055818839,0.8040833055818839,0.8040833055818839
CICIoT2023_R1,123,0.1,Oort-Style-Adapted,validation_PR_AUC,0.7959449609782789,0.7959449609782789,0.7959449609782789
CICIoT2023_R1,123,0.1,Oort-Style-Adapted,validation_FPR,0.7340340179717587,0.7340340179717587,0.7340340179717587
CICIoT2023_R1,123,0.1,Oracle-Score-Exact,validation_F1,0.8040833055818839,0.8040833055818839,0.8040833055818839
CICIoT2023_R1,123,0.1,Oracle-Score-Exact,validation_PR_AUC,0.7959449609782789,0.7959449609782789,0.7959449609782789
CICIoT2023_R1,123,0.1,Oracle-Score-Exact,validation_FPR,0.7340340179717587,0.7340340179717587,0.7340340179717587
CICIoT2023_R1,123,0.2,Full-Contextual,validation_F1,0.9361642217619596,0.9336820423871212,0.940589728630083
CICIoT2023_R1,123,0.2,Full-Contextual,validation_PR_AUC,0.988573450846288,0.9718479232812768,0.9930208760774364
CICIoT2023_R1,123,0.2,Full-Contextual,validation_FPR,0.05090742829748737,0.1451379974326059,0.022964376378485515
CICIoT2023_R1,123,0.2,Random-Budget,validation_F1,0.943316434929237,0.9259193302662807,0.9289745275913801
CICIoT2023_R1,123,0.2,Random-Budget,validation_PR_AUC,0.9927145873459237,0.9892257317411188,0.99343436837931
CICIoT2023_R1,123,0.2,Random-Budget,validation_FPR,0.1804930735257971,0.000882541720154,0.40445879310619304
CICIoT2023_R1,123,0.2,Cost-Only,validation_F1,0.9377569752383111,0.9302867558914659,0.9378655325140429
CICIoT2023_R1,123,0.2,Cost-Only,validation_PR_AUC,0.993360673226256,0.9899891327877054,0.99377893863332
CICIoT2023_R1,123,0.2,Cost-Only,validation_FPR,0.3172950084263948,0.25625604839631316,0.34556850919040605
CICIoT2023_R1,123,0.2,Utility-Only,validation_F1,0.9332257542972258,0.932644105826718,0.9321920632438044
CICIoT2023_R1,123,0.2,Utility-Only,validation_PR_AUC,0.991362446819873,0.992543123166144,0.98947602921932
