cell_id,dataset_protocol,selection,aggregation,model_attack,reported_utility,beta,seed,rounds,role,expected,test_F1,test_PR_AUC,test_FPR,mean_malicious_selection_rate,mean_malicious_budget_fraction,malicious_reported_utility_mean,malicious_actual_utility_mean,benign_reported_utility_mean,malicious_update_norm_mean,benign_update_norm_mean,malicious_cosine_to_benign_mean,clean_F1,clean_PR_AUC,clean_FPR,attack_success_F1_drop,attack_success_PR_AUC_drop,attack_success_FPR_increase,honest_F1,honest_PR_AUC,honest_FPR,honest_malicious_selection_rate,honest_malicious_budget_fraction,forged_minus_honest_F1,forged_minus_honest_PR_AUC,forged_minus_honest_FPR,forged_minus_honest_malicious_selection_rate,forged_minus_honest_malicious_budget_fraction
ROB__CICIoT2023_R1__CB-Score__FedAvg__label-flip__forged__seed777,CICIoT2023_R1,CB-Score,FedAvg,label-flip,forged_inflated,0.4,777,30,metadata_falsification_extension,1,0.02715801423394315,0.6191161574605261,0.030536733238231098,0.7833333333333333,0.7824442692752867,0.9275772147558498,-0.07242278524415036,0.7626462646496242,0.6723970975823456,1.5217489121396766,-0.4574965801555663,0.9213847932470741,0.9874042500792121,0.04529243937232525,0.894226779013131,0.368288092618686,-0.014755706134094153,0.9139970841067886,0.9865477008888914,0.047521398002853064,0.1,0.098427542021428,-0.8868390698728454,-0.36743154342836537,-0.016984664764621966,0.6833333333333333,0.6840167272538586
ROB__CICIoT2023_R1__CB-Score__FedAvg__label-flip__forged__seed2026,CICIoT2023_R1,CB-Score,FedAvg,label-flip,forged_inflated,0.4,2026,30,metadata_falsification_extension,1,0.07979902882645185,0.7406137129240858,0.05884450784593438,0.75,0.7470021345180814,0.9865056917000339,-0.013494308299966071,0.5570784749423595,0.5476960105372728,1.4341415795122465,-0.1989838981276585,0.924349863149841,0.9881073080412927,0.0488141940085592,0.8445508343233892,0.2474935951172068,0.010030313837375182,0.9177253382455695,0.9866044168332889,0.04734308131241084,0.11666666666666667,0.11553562158956128,-0.8379263094191176,-0.24599070390920308,0.01150142653352354,0.6333333333333333,0.6314665129285201
ROB__CICIoT2023_R1__CB-Score__FedAvg__label-flip__forged__seed3407,CICIoT2023_R1,CB-Score,FedAvg,label-flip,forged_inflated,0.4,3407,30,metadata_falsification_extension,1,0.8920729804739461,0.9810001915687738,0.016672610556348073,0.638888888888889,0.6375688214000691,0.835037673809757,-0.16496232619024287,0.4906465495828385,0.747710404395856,1.5049020904668649,-0.42521746148251827,0.8787516811039737,0.9857267133949038,0.001025320970042796,-0.013321299369972395,0.004726521826129981,0.015647289586305277,0.8910819255851533,0.9783552709083662,0.007177246790299572,0.1944444444444444,0.19296426184464777,0.0009910548887928083,0.002644920660407668,0.0094953637660485,0.44444444444444453,0.44460455955542133
ROB__CICIoT2023_R1__CB-Score__FedAvg__label-flip__forged__seed11,CICIoT2023_R1,CB-Score,FedAvg,label-flip,forged_inflated,0.4,11,30,metadata_falsification_extension,1,0.8994259155796309,0.9835374634659126,0.038783880171184025,0.825,0.8247869814531239,0.8588481089129703,-0.14115189108702997,0.5563338401134056,0.7518534097311972,1.513584740314054,-0.3841926535682028,0.9291160155788977,0.9891405413144909,0.04284058487874465,0.02969009999926675,0.005603077848578275,-0.0040567047075606225,0.9129430505774592,0.9849698640256926,0.05122146932952924,0.05,0.04942718001081822,-0.01351713499782825,-0.0014324005597800005,-0.012437589158345218,0.7749999999999999,0.7753598014423057
ROB__CICIoT2023_R1__CB-Score__FedAvg__label-flip__forged__seed314,CICIoT2023_R1,CB-Score,FedAvg,label-flip,forged_inflated,0.4,314,30,metadata_falsification_extension,1,0.9065806744340555,0.9711962656928012,0.017162981455064195,0.5888888888888889,0.5890175731688225,0.30747812789339335,-0.6925218721066065,0.14334408224328152,1.341199258314269,1.3060164397266807,-0.6120431903335783,0.9284319032265657,0.9886300707267366,0.053807061340941514,0.021851228792510113,0.017433805033935434,-0.03664407988587732,0.9243364751350712,0.9878458270514286,0.04894793152639087,0.025,0.024726056676306486,-0.017755800701015678,-0.016649561358627496,-0.03178495007132667,0.5638888888888889,0.5642915164925161
ROB__CICIoT2023_R1__CB-Score__FedAvg__label-flip__forged__seed2718,CICIoT2023_R1,CB-Score,FedAvg,label-flip,forged_inflated,0.4,2718,30,metadata_falsification_extension,1,0.926595694494677,0.987675249656607,0.05215763195435093,0.5,0.49960385709673116,0.4985251338121029,-0.5014748661878969,0.11078088224633269,1.535225917703595,1.158604554383965,-0.6362795823150211,0.915170042032862,0.987438579705751,0.04658523537803139,-0.011425652461815039,-0.0002366699508560277,0.005572396576319541,0.916510967824006,0.98753290248213,0.046718972895863055,0.11666666666666667,0.11605398960262055,0.010084726670671063,0.00014234717447703105,0.005438659058487873,0.3833333333333333,0.38354986749411063
ROB__CICIoT2023_R1__CB-Score__FedAvg__label-flip__forged__seed9001,CICIoT2023_R1,CB-Score,FedAvg,label-flip,forged_inflated,0.4,9001,30,metadata_falsification_extension,1,0.8689206201961304,0.9782629438820765,0.05304921540656205,0.7777777777777778,0.776732869655012,0.931354089321829,-0.0686459106781711,0.6535397557356475,0.6272529961471446,1.4588972352385765,-0.38230943479057816,0.920631150591011,0.9860482507768191,0.04796718972895863,0.051710530394880605,0.007785306894742661,0.005082025677603422,0.9159021406727829,0.9876155720457314,0.04337553495007133,0.06666666666666667,0.06553081518726338,-0.046981520476652494,-0.009352628163654897,0.009673680456490724,0.7111111111111111,0.7112020544677486
ROB__CICIoT2023_R1__CB-Score__FedAvg__label-flip__forged__seed2027,CICIoT2023_R1,CB-Score,FedAvg,label-flip,forged_inflated,0.4,2027,30,metadata_falsification_extension,1,0.8567784504455479,0.9718875870257102,0.006018188302425107,0.775,0.7751493133948802,0.8660834881815365,-0.13391651181846345,0.6818968263721833,0.7124158167081194,1.5404857472774993,-0.46705117732700374,0.9214216309731647,0.9873526115192086,0.052425106990014264,0.06464318052761675,0.015465024493498403,-0.04640691868758916,0.9151838954348137,0.9863267909252925,0.05046362339514979,0.075,0.07403817469294023,-0.05840544498926581,-0.014439203899582309,-0.04444543509272468,0.7000000000000001,0.70111113870194
ROB__CICIoT2023_R1__CB-Score__FedAvg__sign-flip__forged__seed42,CICIoT2023_R1,CB-Score,FedAvg,sign-flip,forged_inflated,0.4,42,30,metadata_falsification_extension,1,0.0,0.7494275214190766,0.0,1.0,1.0,1.0194274737535425,0.01942747375354243,0.024394138224017918,10.830268239976967,2.1196470243296375,-0.9903165227837033,0.9240606003338688,0.9873162734297551,0.05478780313837375,0.9240606003338688,0.2378887520106785,-0.05478780313837375,0.856768871237565,0.6772711439904061,1.0,0.11666666666666667,0.11786776562050903,-0.856768871237565,0.07215637742867054,-1.0,0.8833333333333333,0.882132234379491
ROB__CICIoT2023_R1__CB-Score__FedAvg__sign-flip__forged__seed123,CICIoT2023_R1,CB-Score,FedAvg,sign-flip,forged_inflated,0.4,123,30,metadata_falsification_extension,1,0.6962353455180951,0.700405808544031,1.0,0.8305555555555555,0.8340386094767183,1.0227833616281716,0.022783361628171666,0.018638380961546904,10.2209692628313,2.1941778636107063,-0.6324984896928072,0.9168604605017739,0.9867003686347865,0.050953994293865906,0.22062511498367887,0.2862945600907555,0.9490460057061341,0.9024870861276223,0.9828088657411563,0.02585592011412268,0.13333333333333333,0.13497976831329056,-0.20625174060952722,-0.28240305719712533,0.9741440798858774,0.6972222222222222,0.6990588411634278
ROB__CICIoT2023_R1__CB-Score__FedAvg__sign-flip__forged__seed777,CICIoT2023_R1,CB-Score,FedAvg,sign-flip,forged_inflated,0.4,777,30,metadata_falsification_extension,1,0.0,0.7494275214190766,0.0,1.0,1.0,1.019304445699008,0.019304445699007786,0.020089474747947353,11.217104933287986,2.2349077553705388,-0.9939094238811069,0.9213847932470741,0.9874042500792121,0.04529243937232525,0.9213847932470741,0.23797672866013542,-0.04529243937232525,0.9192132459162129,0.9878344402979207,0.044177960057061344,0.0,0.0,-0.9192132459162129,-0.23840691887884402,-0.044177960057061344,1.0,1.0
ROB__CICIoT2023_R1__CB-Score__FedAvg__sign-flip__forged__seed2026,CICIoT2023_R1,CB-Score,FedAvg,sign-flip,forged_inflated,0.4,2026,30,metadata_falsification_extension,1,0.0,0.7494275214190766,0.0,1.0,1.0,1.0190745772158625,0.019074577215862424,0.017567237609034343,11.218204029044825,2.2072852365566216,-0.9961211091942257,0.924349863149841,0.9881073080412927,0.0488141940085592,0.924349863149841,0.238679786622216,-0.0488141940085592,0.869934310257706,0.978148421129757,4.457917261055635e-05,0.03333333333333333,0.03402042265064513,-0.869934310257706,-0.22872089971068033,-4.457917261055635e-05,0.9666666666666667,0.9659795773493549
ROB__CICIoT2023_R1__CB-Score__FedAvg__sign-flip__forged__seed3407,CICIoT2023_R1,CB-Score,FedAvg,sign-flip,forged_inflated,0.4,3407,30,metadata_falsification_extension,1,0.856768871237565,0.7494275214190766,1.0,0.9888888888888888,0.9889780838573539,1.0028625191310034,0.0028625191310034056,0.004542050389649883,10.080165342690295,1.9163564910409974,-0.9651217618543241,0.8787516811039737,0.9857267133949038,0.001025320970042796,0.02198280986640877,0.23629919197582716,0.9989746790299572,0.856768871237565,0.6646014616615804,1.0,0.03611111111111111,0.03609253858543144,0.0,0.08482605975749624,0.0,0.9527777777777777,0.9528855452719224
ROB__CICIoT2023_R1__CB-Score__FedAvg__sign-flip__forged__seed11,CICIoT2023_R1,CB-Score,FedAvg,sign-flip,forged_inflated,0.4,11,30,metadata_falsification_extension,1,0.0,0.7494275214190766,0.0,1.0,1.0,1.0273487080555437,0.027348708055543843,0.02447243286651139,11.283515191233413,2.2236788587144574,-0.9972745332452986,0.9291160155788977,0.9891405413144909,0.04284058487874465,0.9291160155788977,0.23971301989541427,-0.04284058487874465,0.9200405820994896,0.9861249632952324,0.04613944365192582,0.09166666666666665,0.09325269793856285,-0.9200405820994896,-0.2366974418761557,-0.04613944365192582,0.9083333333333333,0.9067473020614372
ROB__CICIoT2023_R1__CB-Score__FedAvg__sign-flip__forged__seed314,CICIoT2023_R1,CB-Score,FedAvg,sign-flip,forged_inflated,0.4,314,30,metadata_falsification_extension,1,0.7069876942631002,0.7029528390507185,1.0,0.7277777777777779,0.7340359579347508,1.0421775591675915,0.04217755916759156,0.038901172340012,11.194782771699634,2.2099207547279454,-0.8081325244572427,0.9284319032265657,0.9886300707267366,0.053807061340941514,0.2214442089634655,0.2856772316760181,0.9461929386590585,0.9221931205836505,0.9878771588567159,0.045203281027104136,0.016666666666666666,0.017033021036632765,-0.2152054263205504,-0.2849243198059974,0.9547967189728959,0.7111111111111111,0.7170029368981181
ROB__CICIoT2023_R1__CB-Score__FedAvg__sign-flip__forged__seed2718,CICIoT2023_R1,CB-Score,FedAvg,sign-flip,forged_inflated,0.4,2718,30,metadata_falsification_extension,1,0.856768871237565,0.7494275214190766,1.0,0.5583333333333333,0.5606266138438377,1.0917605247410043,0.09176052474100412,0.08741147714615947,6.517092906281017,1.3626738288646032,-0.6750821911212471,0.915170042032862,0.987438579705751,0.04658523537803139,0.05840117079529705,0.23801105828667435,0.9534147646219686,0.9171530815109344,0.9879605442175524,0.04426711840228245,0.027777777777777776,0.028035211801672604,-0.06038421027336949,-0.23853302279847577,0.9557328815977175,0.5305555555555556,0.5325914020421652
ROB__CICIoT2023_R1__CB-Score__FedAvg__sign-flip__forged__seed9001,CICIoT2023_R1,CB-Score,FedAvg,sign-flip,forged_inflated,0.4,9001,30,metadata_falsification_extension,1,0.0,0.7494275214190766,0.0,1.0,1.0,1.017522651064017,0.017522651064017097,0.019153189101942913,10.736175371105599,2.0662234048123596,-0.9942804323302374,0.920631150591011,0.9860482507768191,0.04796718972895863,0.920631150591011,0.23662072935774248,-0.04796718972895863,0.9242541375447675,0.9881507436363388,0.048725035663338086,0.05833333333333333,0.059231885857619494,-0.9242541375447675,-0.23872322221726217,-0.048725035663338086,0.9416666666666667,0.9407681141423805
ROB__CICIoT2023_R1__CB-Score__FedAvg__sign-flip__forged__seed2027,CICIoT2023_R1,CB-Score,FedAvg,sign-flip,forged_inflated,0.4,2027,30,metadata_falsification_extension,1,0.0,0.7494275214190766,0.0,1.0,1.0,1.0236900968651967,0.023690096865196603,0.02490787927108914,10.513204348638741,2.0746140450476886,-0.991994180281957,0.9214216309731647,0.9873526115192086,0.052425106990014264,0.9214216309731647,0.23792509010013196,-0.052425106990014264,0.9231389092977508,0.9876649118055595,0.047387660485021396,0.008333333333333333,0.008452904941233798,-0.9231389092977508,-0.23823739038648284,-0.047387660485021396,0.9916666666666667,0.9915470950587661
ROB__CICIoT2023_R1__CB-Score__Norm-Clipped-Averaging__clean__forged__seed42,CICIoT2023_R1,CB-Score,Norm-Clipped-Averaging,clean,forged_inflated,0.4,42,30,metadata_falsification_extension,1,0.9223670095286174,0.9872694628262233,0.054297432239657634,1.0,1.0,1.0081644905296452,0.008164490529645262,-0.025243637252745088,0.8741482263270198,0.9890095373185748,0.41024873488996594,0.9223670095286174,0.9872694628262233,0.054297432239657634,0.0,0.0,0.0,0.928214814756758,0.9892281850808126,0.057195078459343796,0.0,0.0,-0.005847805228140657,-0.0019587222545892624,-0.002897646219686162,1.0,1.0
ROB__CICIoT2023_R1__CB-Score__Norm-Clipped-Averaging__clean__forged__seed123,CICIoT2023_R1,CB-Score,Norm-Clipped-Averaging,clean,forged_inflated,0.4,123,30,metadata_falsification_extension,1,0.9162159371599673,0.9866358903410065,0.05068651925820257,0.9777777777777777,0.9778044218049042,0.8912830978851234,-0.10871690211487657,0.0015765692411895595,1.0044799512486562,0.796551344521759,0.26025357499505236,0.9162159371599673,0.9866358903410065,0.05068651925820257,0.0,0.0,0.0,0.9184008631974803,0.9869118088397224,0.04783345221112696,0.0,0.0,-0.0021849260375129687,-0.00027591849871588803,0.002853067047075608,0.9777777777777777,0.9778044218049042
ROB__CICIoT2023_R1__CB-Score__Norm-Clipped-Averaging__clean__forged__seed777,CICIoT2023_R1,CB-Score,Norm-Clipped-Averaging,clean,forged_inflated,0.4,777,30,metadata_falsification_extension,1,0.9210222144813718,0.9866895945545912,0.04698644793152639,0.7583333333333333,0.7546903621288047,1.2360624423431903,0.23606244234319052,0.3700694424882578,0.9608098174668736,1.056124886878517,0.3427045251346297,0.9210222144813718,0.9866895945545912,0.04698644793152639,0.0,0.0,0.0,0.9152809382110975,0.9869769842783811,0.04796718972895863,0.0,0.0,0.00574127627027432,-0.00028738972378994365,-0.0009807417974322385,0.7583333333333333,0.7546903621288047
ROB__CICIoT2023_R1__CB-Score__Norm-Clipped-Averaging__clean__forged__seed2026,CICIoT2023_R1,CB-Score,Norm-Clipped-Averaging,clean,forged_inflated,0.4,2026,30,metadata_falsification_extension,1,0.9204431974891816,0.9875541658889727,0.04524786019971469,0.775,0.7752696968142018,1.0166384614166348,0.016638461416634717,0.05584378561487257,0.7474302394415503,0.8648404652710104,0.4611544250148452,0.9204431974891816,0.9875541658889727,0.04524786019971469,0.0,0.0,0.0,0.9227351076110505,0.9884581279927072,0.04600570613409415,0.0,0.0,-0.002291910121868912,-0.0009039621037344459,-0.0007578459343794627,0.775,0.7752696968142018
ROB__CICIoT2023_R1__CB-Score__Norm-Clipped-Averaging__clean__forged__seed3407,CICIoT2023_R1,CB-Score,Norm-Clipped-Averaging,clean,forged_inflated,0.4,3407,30,metadata_falsification_extension,1,0.8774400749376913,0.9856728145692119,0.0008470042796005706,0.6277777777777778,0.6281191915907581,1.0662440105151463,0.06624401051514622,-0.034085285537035694,0.8968380221453356,1.0808733015743952,0.25642700621651277,0.8774400749376913,0.9856728145692119,0.0008470042796005706,0.0,0.0,0.0,0.8771938630393682,0.9862985905722369,0.0008024251069900142,0.0,0.0,0.00024621189832307877,-0.000625776003025047,4.4579172610556377e-05,0.6277777777777778,0.6281191915907581
ROB__CICIoT2023_R1__CB-Score__Norm-Clipped-Averaging__clean__forged__seed11,CICIoT2023_R1,CB-Score,Norm-Clipped-Averaging,clean,forged_inflated,0.4,11,30,metadata_falsification_extension,1,0.9283429705840647,0.9892363376099278,0.041280313837375175,0.8083333333333333,0.810159442781387,1.0889949461926112,0.08899494619261117,0.16532756211871028,0.8963192733204725,0.943459603734849,0.5093942000323699,0.9283429705840647,0.9892363376099278,0.041280313837375175,0.0,0.0,0.0,0.9166891902634466,0.9853453727391067,0.04662981455064194,0.0,0.0,0.011653780320618035,0.0038909648708210787,-0.005349500713266765,0.8083333333333333,0.810159442781387
ROB__CICIoT2023_R1__CB-Score__Norm-Clipped-Averaging__clean__forged__seed314,CICIoT2023_R1,CB-Score,Norm-Clipped-Averaging,clean,forged_inflated,0.4,314,30,metadata_falsification_extension,1,0.9253121846619576,0.9874709245828683,0.04769971469329529,0.6222222222222222,0.6243329566807917,1.0152297945297641,0.015229794529764223,0.15162384882511443,0.9432498488681482,1.006965870452774,0.4302594634290371,0.9253121846619576,0.9874709245828683,0.04769971469329529,0.0,0.0,0.0,0.9220086990905496,0.9884850217694353,0.04747681883024251,0.0,0.0,0.003303485571408027,-0.0010140971865669757,0.00022289586305278275,0.6222222222222222,0.6243329566807917
ROB__CICIoT2023_R1__CB-Score__Norm-Clipped-Averaging__clean__forged__seed2718,CICIoT2023_R1,CB-Score,Norm-Clipped-Averaging,clean,forged_inflated,0.4,2718,30,metadata_falsification_extension,1,0.917274610823126,0.98753528158536,0.049259985734664766,0.638888888888889,0.63901044618718,1.0256439608549497,0.02564396085494983,0.009824120425310964,1.1049301987664428,0.8292467348786818,0.5691285196019129,0.917274610823126,0.98753528158536,0.049259985734664766,0.0,0.0,0.0,0.9191668713308985,0.9881163742479643,0.05001783166904422,0.0,0.0,-0.0018922605077724697,-0.00058109266260431,-0.0007578459343794558,0.638888888888889,0.63901044618718
ROB__CICIoT2023_R1__CB-Score__Norm-Clipped-Averaging__clean__forged__seed9001,CICIoT2023_R1,CB-Score,Norm-Clipped-Averaging,clean,forged_inflated,0.4,9001,30,metadata_falsification_extension,1,0.9213946117274168,0.9863844624627106,0.0431972182596291,0.85,0.8478218529600278,1.0932949509026775,0.09329495090267732,0.32131181915026175,0.9352161728843612,1.1260870536927972,0.37832606441030897,0.9213946117274168,0.9863844624627106,0.0431972182596291,0.0,0.0,0.0,0.9192722777768974,0.9880345283943719,0.049215406562054205,0.0,0.0,0.002122333950519417,-0.001650065931661282,-0.0060181883024251065,0.85,0.8478218529600278
ROB__CICIoT2023_R1__CB-Score__Norm-Clipped-Averaging__clean__forged__seed2027,CICIoT2023_R1,CB-Score,Norm-Clipped-Averaging,clean,forged_inflated,0.4,2027,30,metadata_falsification_extension,1,0.919849262144531,0.987302927905258,0.050240727532097004,0.8833333333333333,0.8836789393862553,1.0212858565927088,0.021285856592708596,0.029817961099266158,0.7592996600589674,0.8542608456151115,0.5164417817360825,0.919849262144531,0.987302927905258,0.050240727532097004,0.0,0.0,0.0,0.9234132903948916,0.9878664331420336,0.04934914407988588,0.0,0.0,-0.003564028250360618,-0.0005635052367756188,0.0008915834522111241,0.8833333333333333,0.8836789393862553
ROB__CICIoT2023_R1__CB-Score__Norm-Clipped-Averaging__label-flip__forged__seed42,CICIoT2023_R1,CB-Score,Norm-Clipped-Averaging,label-flip,forged_inflated,0.4,42,30,metadata_falsification_extension,1,0.09921202434031576,0.791330069506485,0.03089336661911555,0.8083333333333333,0.8074410274874607,0.9575212267494303,-0.042478773250569715,0.612957693331845,0.6266862559338102,1.5374665578330091,-0.25271118043456225,0.9223670095286174,0.9872694628262233,0.054297432239657634,0.8231549851883017,0.1959393933197383,-0.023404065620542085,0.9268288842880872,0.9873601438360695,0.04778887303851641,0.15,0.14693375752924226,-0.8276168599477715,-0.19603007432958452,-0.01689550641940086,0.6583333333333333,0.6605072699582184
ROB__CICIoT2023_R1__CB-Score__Norm-Clipped-Averaging__label-flip__forged__seed123,CICIoT2023_R1,CB-Score,Norm-Clipped-Averaging,label-flip,forged_inflated,0.4,123,30,metadata_falsification_extension,1,0.9032724319935038,0.9842504375327314,0.019614835948644792,0.6277777777777777,0.6268051608445941,0.7687562172997087,-0.23124378270029122,0.45324941830837234,0.7859051918234502,1.5223746076046536,-0.2949894215627056,0.9162159371599673,0.9866358903410065,0.05068651925820257,0.012943505166463476,0.002385452808275068,-0.031071683309557778,0.914382359511121,0.9862681570209092,0.042305634807417974,0.075,0.07401273131132659,-0.01110992751761719,-0.0020177194881777494,-0.022690798858773183,0.5527777777777777,0.5527924295332676
ROB__CICIoT2023_R1__CB-Score__Norm-Clipped-Averaging__label-flip__forged__seed777,CICIoT2023_R1,CB-Score,Norm-Clipped-Averaging,label-flip,forged_inflated,0.4,777,30,metadata_falsification_extension,1,0.03520798086459367,0.859144081760761,0.01185805991440799,0.75,0.7489092423520533,0.9450433632037908,-0.054956636796209254,0.7474271114588524,0.6047962203005613,1.5493138763522551,-0.33267580568790434,0.9210222144813718,0.9866895945545912,0.04698644793152639,0.8858142336167781,0.1275455127938302,-0.0351283880171184,0.9179029249513831,0.9864248942466132,0.04783345221112696,0.11666666666666667,0.11521129927309827,-0.8826949440867895,-0.1272808124858522,-0.03597539229671897,0.6333333333333333,0.633697943078955
ROB__CICIoT2023_R1__CB-Score__Norm-Clipped-Averaging__label-flip__forged__seed2026,CICIoT2023_R1,CB-Score,Norm-Clipped-Averaging,label-flip,forged_inflated,0.4,2026,30,metadata_falsification_extension,1,0.07779985065584626,0.7904241839812962,0.05015156918687589,0.75,0.7450471568756526,0.9865721696834866,-0.013427830316513376,0.40650719025311793,0.5322953615027056,1.3842440127528226,-0.11986156883520176,0.9204431974891816,0.9875541658889727,0.04524786019971469,0.8426433468333353,0.1971299819076765,0.0049037089871612,0.9148604347687704,0.9839130172555711,0.048903352353780315,0.15,0.14856824985981404,-0.8370605841129242,-0.1934888332742749,0.001248216833095575,0.6,0.5964789070158385
ROB__CICIoT2023_R1__CB-Score__Norm-Clipped-Averaging__label-flip__forged__seed3407,CICIoT2023_R1,CB-Score,Norm-Clipped-Averaging,label-flip,forged_inflated,0.4,3407,30,metadata_falsification_extension,1,0.8845116603139473,0.9760239746902839,0.04239479315263909,0.6555555555555557,0.6543865795454696,0.8605071221282151,-0.1394928778717848,0.5288103273481419,0.7343004396710414,1.5216688011311892,-0.4122284825270375,0.8774400749376913,0.9856728145692119,0.0008470042796005706,-0.007071585376256073,0.00964883987892795,0.04154778887303852,0.9223898058559413,0.9865707623435946,0.04769971469329529,0.2222222222222222,0.22062252554887296,-0.03787814554199398,-0.01054678765331074,-0.0053049215406562045,0.43333333333333346,0.4337640539965967
ROB__CICIoT2023_R1__CB-Score__Norm-Clipped-Averaging__label-flip__forged__seed11,CICIoT2023_R1,CB-Score,Norm-Clipped-Averaging,label-flip,forged_inflated,0.4,11,30,metadata_falsification_extension,1,0.040699031392227795,0.7273296171350236,0.002942225392296719,0.8,0.7995208044777715,0.9463039207095107,-0.053696079290489154,0.6250585923261222,0.6417316614127654,1.5676818580959049,-0.3293645654184123,0.9283429705840647,0.9892363376099278,0.041280313837375175,0.8876439391918369,0.26190672047490415,-0.03833808844507845,0.919802356518434,0.9876048757795766,0.04979493580599144,0.041666666666666664,0.041197447956500904,-0.8791033251262063,-0.2602752586445529,-0.04685271041369472,0.7583333333333334,0.7583233565212706
ROB__CICIoT2023_R1__CB-Score__Norm-Clipped-Averaging__label-flip__forged__seed314,CICIoT2023_R1,CB-Score,Norm-Clipped-Averaging,label-flip,forged_inflated,0.4,314,30,metadata_falsification_extension,1,0.8427081028643396,0.960544007469116,0.040477888730385166,0.5944444444444446,0.5939471267676039,0.3092520146538542,-0.6907479853461458,0.14741483754272341,1.3996295042608513,1.3125355686636015,-0.6138099292914073,0.9253121846619576,0.9874709245828683,0.04769971469329529,0.08260408179761802,0.02692691711375239,-0.007221825962910128,0.9248968276470403,0.9876615755796637,0.05184557774607703,0.016666666666666666,0.016456542763912913,-0.08218872478270067,-0.027117568110547774,-0.011367689015691865,0.5777777777777778,0.5774905840036909
ROB__CICIoT2023_R1__CB-Score__Norm-Clipped-Averaging__label-flip__forged__seed2718,CICIoT2023_R1,CB-Score,Norm-Clipped-Averaging,label-flip,forged_inflated,0.4,2718,30,metadata_falsification_extension,1,0.9262497339314292,0.9882756706130092,0.045024964336661914,0.4972222222222223,0.49709807091239155,0.5043607631579989,-0.49563923684200095,0.0923133148737386,1.590115575766539,1.1206950568131788,-0.6205138905180825,0.917274610823126,0.98753528158536,0.049259985734664766,-0.008975123108303174,-0.0007403890276492797,-0.0042350213980028514,0.9192110497412693,0.9879173147121614,0.04917082738944365,0.10833333333333334,0.1077318870426654,0.00703868419015985,0.00035835590084787317,-0.004145863052781737,0.38888888888888895,0.38936618386972616
ROB__CICIoT2023_R1__CB-Score__Norm-Clipped-Averaging__label-flip__forged__seed9001,CICIoT2023_R1,CB-Score,Norm-Clipped-Averaging,label-flip,forged_inflated,0.4,9001,30,metadata_falsification_extension,1,0.09227834964799596,0.806896759666801,0.04123573466476462,0.7444444444444444,0.7426162649773429,0.9471202873047123,-0.05287971269528773,0.5823374223984255,0.5732272200473055,1.418272352661372,-0.23299775879519682,0.9213946117274168,0.9863844624627106,0.0431972182596291,0.8291162620794208,0.17948770279590964,-0.001961483594864477,0.9176070440891319,0.9879973319051082,0.04506954350927247,0.075,0.0736626632523925,-0.8253286944411359,-0.18110057223830722,-0.0038338088445078466,0.6694444444444444,0.6689536017249504
ROB__CICIoT2023_R1__CB-Score__Norm-Clipped-Averaging__label-flip__forged__seed2027,CICIoT2023_R1,CB-Score,Norm-Clipped-Averaging,label-flip,forged_inflated,0.4,2027,30,metadata_falsification_extension,1,0.10551800383447388,0.874647165537048,0.026569186875891583,0.75,0.7494183347444496,0.9791852348287758,-0.02081476517122419,0.7509015568003112,0.6248430866981564,1.5794633052733642,-0.37695983569655156,0.919849262144531,0.987302927905258,0.050240727532097004,0.8143312583100571,0.11265576236820996,-0.02367154065620542,0.922616178457697,0.9866771734474847,0.04819008559201141,0.08333333333333333,0.0824443125511494,-0.8170981746232231,-0.11203000791043671,-0.02162089871611983,0.6666666666666666,0.6669740221933003
ROB__CICIoT2023_R1__CB-Score__Norm-Clipped-Averaging__sign-flip__forged__seed42,CICIoT2023_R1,CB-Score,Norm-Clipped-Averaging,sign-flip,forged_inflated,0.4,42,30,metadata_falsification_extension,1,0.0,0.7494275214190766,0.0,1.0,1.0,1.0194274737535425,0.01942747375354243,0.024394138224017918,10.830268239976967,2.1196470243296375,-0.9903165227837033,0.9223670095286174,0.9872694628262233,0.054297432239657634,0.9223670095286174,0.23784194140714665,-0.054297432239657634,0.8959351864785584,0.977966582745445,0.00414586305278174,0.20277777777777775,0.20555853301001203,-0.8959351864785584,-0.22853906132636836,-0.00414586305278174,0.7972222222222223,0.794441466989988
ROB__CICIoT2023_R1__CB-Score__Norm-Clipped-Averaging__sign-flip__forged__seed123,CICIoT2023_R1,CB-Score,Norm-Clipped-Averaging,sign-flip,forged_inflated,0.4,123,30,metadata_falsification_extension,1,0.6836111254071302,0.6975085753946275,1.0,0.6222222222222221,0.6276859819437917,1.1118255422174335,0.11182554221743338,0.11609522838267664,9.497645357915752,1.9394182127137394,-0.5171893972075647,0.9162159371599673,0.9866358903410065,0.05068651925820257,0.2326048117528371,0.289127314946379,0.9493134807417974,0.9237739661691228,0.9860715113227903,0.048234664764621966,0.02222222222222222,0.022548355449114155,-0.24016284076199257,-0.28856293592816273,0.951765335235378,0.5999999999999999,0.6051376264946775
