attacker,attacker_preprocessing,auc_ci_high,auc_ci_low,cell_id,claim_boundary,class_balance,dataset_protocol,fold_mean_auc,group_overlap_max,groups,hyperparameters,mean_auc,metadata_view,observations,privacy_split_seed,target,uncertainty,view_fields
MLP,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.7633992104536781,0.6221292329250738,PRIV__CICIoT2023_R1__Minimal-Bucketed__MLP__attack_ratio_above_seed_median__seed9001,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.7081385732323231,0,10,"{'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': [32, 16], 'learning_rate_init': 0.001, 'max_iter': 1000}",0.6933693333333334,Minimal-Bucketed,3000,9001,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
MLP,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.592538873637338,0.45792825069421705,PRIV__CICIoT2023_R1__Minimal-Bucketed__MLP__client_size_above_seed_median__seed11,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.530695707070707,0,10,"{'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': [32, 16], 'learning_rate_init': 0.001, 'max_iter': 1000}",0.53026,Minimal-Bucketed,3000,11,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
MLP,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.5679739640588036,0.4654679965277777,PRIV__CICIoT2023_R1__Minimal-Bucketed__MLP__client_size_above_seed_median__seed123,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.556152365427782,0,10,"{'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': [32, 16], 'learning_rate_init': 0.001, 'max_iter': 1000}",0.5121068888888888,Minimal-Bucketed,3000,123,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
MLP,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.6045358180271198,0.493688020263182,PRIV__CICIoT2023_R1__Minimal-Bucketed__MLP__client_size_above_seed_median__seed2026,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.554100743592827,0,10,"{'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': [32, 16], 'learning_rate_init': 0.001, 'max_iter': 1000}",0.5490544444444444,Minimal-Bucketed,3000,2026,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
MLP,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.5580358545973838,0.43390825374594283,PRIV__CICIoT2023_R1__Minimal-Bucketed__MLP__client_size_above_seed_median__seed2027,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.527992463632047,0,10,"{'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': [32, 16], 'learning_rate_init': 0.001, 'max_iter': 1000}",0.49284,Minimal-Bucketed,3000,2027,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
MLP,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.5761517666666666,0.46406755457147975,PRIV__CICIoT2023_R1__Minimal-Bucketed__MLP__client_size_above_seed_median__seed2718,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.5393773961840628,0,10,"{'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': [32, 16], 'learning_rate_init': 0.001, 'max_iter': 1000}",0.5174848888888889,Minimal-Bucketed,3000,2718,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
MLP,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.6139894405723906,0.4855931781045752,PRIV__CICIoT2023_R1__Minimal-Bucketed__MLP__client_size_above_seed_median__seed314,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.5782638919722253,0,10,"{'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': [32, 16], 'learning_rate_init': 0.001, 'max_iter': 1000}",0.5445257777777778,Minimal-Bucketed,3000,314,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
MLP,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.552532877736978,0.44135190735601076,PRIV__CICIoT2023_R1__Minimal-Bucketed__MLP__client_size_above_seed_median__seed3407,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.5381652861027861,0,10,"{'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': [32, 16], 'learning_rate_init': 0.001, 'max_iter': 1000}",0.49812266666666666,Minimal-Bucketed,3000,3407,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
MLP,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.5558220874573322,0.3968285979166667,PRIV__CICIoT2023_R1__Minimal-Bucketed__MLP__client_size_above_seed_median__seed42,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.522862915248332,0,10,"{'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': [32, 16], 'learning_rate_init': 0.001, 'max_iter': 1000}",0.46875,Minimal-Bucketed,3000,42,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
MLP,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.5813223902934334,0.4356642477303422,PRIV__CICIoT2023_R1__Minimal-Bucketed__MLP__client_size_above_seed_median__seed777,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.5478477099906266,0,10,"{'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': [32, 16], 'learning_rate_init': 0.001, 'max_iter': 1000}",0.5010013333333333,Minimal-Bucketed,3000,777,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
MLP,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.6083770602227633,0.4465155228087673,PRIV__CICIoT2023_R1__Minimal-Bucketed__MLP__client_size_above_seed_median__seed9001,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.538247928768762,0,10,"{'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': [32, 16], 'learning_rate_init': 0.001, 'max_iter': 1000}",0.5269406666666666,Minimal-Bucketed,3000,9001,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.756018285250918,0.5559571230324074,PRIV__CICIoT2023_R1__Minimal-Bucketed__RandomForest__attack_ratio_above_seed_median__seed11,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.6497302763748597,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.6608317777777778,Minimal-Bucketed,3000,11,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.7805119591750841,0.5961446777431509,PRIV__CICIoT2023_R1__Minimal-Bucketed__RandomForest__attack_ratio_above_seed_median__seed123,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.6913436447811447,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.6955760000000001,Minimal-Bucketed,3000,123,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.7650906700065239,0.5778924522873123,PRIV__CICIoT2023_R1__Minimal-Bucketed__RandomForest__attack_ratio_above_seed_median__seed2026,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.6791698452781786,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.6794393333333333,Minimal-Bucketed,3000,2026,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.7394693375456244,0.5648428412897634,PRIV__CICIoT2023_R1__Minimal-Bucketed__RandomForest__attack_ratio_above_seed_median__seed2027,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.6805422996910496,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.6579624444444444,Minimal-Bucketed,3000,2027,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.7645672309202017,0.5812288815972224,PRIV__CICIoT2023_R1__Minimal-Bucketed__RandomForest__attack_ratio_above_seed_median__seed2718,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.6859527546681713,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.6787064444444444,Minimal-Bucketed,3000,2718,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.7724541408474649,0.5820773066603535,PRIV__CICIoT2023_R1__Minimal-Bucketed__RandomForest__attack_ratio_above_seed_median__seed314,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.6772410914702581,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.6839700000000001,Minimal-Bucketed,3000,314,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.7503866128122698,0.5553818727276806,PRIV__CICIoT2023_R1__Minimal-Bucketed__RandomForest__attack_ratio_above_seed_median__seed3407,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.6747319368286036,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.6560613333333333,Minimal-Bucketed,3000,3407,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.7660254166666666,0.5662948508728645,PRIV__CICIoT2023_R1__Minimal-Bucketed__RandomForest__attack_ratio_above_seed_median__seed42,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.6735734904601571,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.6697897777777777,Minimal-Bucketed,3000,42,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.7574004776936027,0.5444828986546308,PRIV__CICIoT2023_R1__Minimal-Bucketed__RandomForest__attack_ratio_above_seed_median__seed777,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.6669274691358025,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.6579257777777778,Minimal-Bucketed,3000,777,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.7449875804488462,0.554593127044194,PRIV__CICIoT2023_R1__Minimal-Bucketed__RandomForest__attack_ratio_above_seed_median__seed9001,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.656429678731762,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.6534782222222222,Minimal-Bucketed,3000,9001,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.583603885998844,0.47749589153049754,PRIV__CICIoT2023_R1__Minimal-Bucketed__RandomForest__client_size_above_seed_median__seed11,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.5447033529741863,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.5292875555555556,Minimal-Bucketed,3000,11,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.5901265163714436,0.49953306053734625,PRIV__CICIoT2023_R1__Minimal-Bucketed__RandomForest__client_size_above_seed_median__seed123,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.5583521518142351,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.5366553333333334,Minimal-Bucketed,3000,123,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.593561905994548,0.4834345955248766,PRIV__CICIoT2023_R1__Minimal-Bucketed__RandomForest__client_size_above_seed_median__seed2026,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.5455206843619343,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.5283842222222223,Minimal-Bucketed,3000,2026,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.592177544191919,0.4581414531279179,PRIV__CICIoT2023_R1__Minimal-Bucketed__RandomForest__client_size_above_seed_median__seed2027,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.5383383980988148,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.5191968888888888,Minimal-Bucketed,3000,2027,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
